moisture,spring_stiffness,displacement_screw_setting,motor_speed,video_id,crack_type
9,1800,0.22,60,*GH013753,circumferential_between_50_75%
9,1800,0.22,60,*GH013754,circumferential_between_50_75%
9,1800,0.22,60,*GH013755,circumferential_between_50_75%
9,1800,0.22,60,*GH013750,open_crack
9,1800,0.22,60,*GH013752,open_crack
9,1800,0.22,60,*GH013753,open_crack
9,1800,0.22,60,*GH013754,open_crack
9,1800,0.22,60,*GH013755,open_crack
9,1800,0.36,45,*GH013757,untouched
9,1800,0.36,45,*GH013758,untouched
9,1800,0.36,45,*GH013760,longitudinal_between_50_75%
9,1800,0.36,45,*GH013756,longitudinal_more_than_75%
9,1800,0.36,45,*GH013759,longitudinal_more_than_75%
9,1800,0.36,45,*GH013761,longitudinal_more_than_75%
9,1800,0.36,45,*GH013759,circumferential_less_than_25%
9,1800,0.36,45,*GH013760,circumferential_less_than_25%
9,1800,0.36,45,*GH013756,circumferential_between_25_50%
9,1800,0.36,45,*GH013761,circumferential_more_than_75%
9,1800,0.36,45,*GH013761,open_crack
9,1800,0.36,45,*GH013761,crushed
9,1800,0.29,45,*GH013762,untouched
9,1800,0.29,45,*GH013764,untouched
9,1800,0.29,45,*GH013766,untouched
9,1800,0.29,45,*GH013767,longitudinal_between_25_50%
9,1800,0.29,45,*GH013763,longitudinal_more_than_75%
9,1800,0.29,45,*GH013765,longitudinal_more_than_75%
9,1800,0.29,45,*GH013763,circumferential_less_than_25%
9,1800,0.29,45,*GH013765,circumferential_less_than_25%
9,1800,0.29,45,*GH013767,circumferential_less_than_25%
9,1800,0.29,30,*GH013770,untouched
9,1800,0.29,30,*GH013773,untouched
9,1800,0.29,30,*GH013768,longitudinal_between_50_75%
9,1800,0.29,30,*GH013769,longitudinal_more_than_75%
9,1800,0.29,30,*GH013771,longitudinal_more_than_75%
9,1800,0.29,30,*GH013772,longitudinal_more_than_75%
9,1800,0.29,30,*GH013768,circumferential_less_than_25%
9,1800,0.29,30,*GH013769,circumferential_less_than_25%
9,1800,0.29,30,*GH013772,circumferential_less_than_25%
9,1800,0.29,30,*GH013771,circumferential_more_than_75%
9,1800,0.29,30,*GH013771,open_crack
9,1800,0.29,30,*GH013771,crushed
9,1800,0.36,60,*GH013786,untouched
9,1800,0.36,60,*GH013787,untouched
9,1800,0.36,60,*GH013790,untouched
9,1800,0.36,60,*GH013788,longitudinal_more_than_75%
9,1800,0.36,60,*GH013789,longitudinal_more_than_75%
9,1800,0.36,60,*GH013791,longitudinal_more_than_75%
9,1800,0.36,60,*GH013791,circumferential_less_than_25%
9,1800,0.36,60,*GH013789,circumferential_between_25_50%
9,1800,0.36,60,*GH013788,circumferential_more_than_75%
9,1800,0.36,60,*GH013788,open_crack
9,1800,0.36,60,*GH013788,crushed
9,1800,0.22,30,*GH013781,longitudinal_between_50_75%
9,1800,0.22,30,*GH013780,longitudinal_more_than_75%
9,1800,0.22,30,*GH013782,longitudinal_more_than_75%
9,1800,0.22,30,*GH013783,longitudinal_more_than_75%
9,1800,0.22,30,*GH013784,longitudinal_more_than_75%
9,1800,0.22,30,*GH013785,longitudinal_more_than_75%
9,1800,0.22,30,*GH013781,circumferential_less_than_25%
9,1800,0.22,30,*GH013785,circumferential_less_than_25%
9,1800,0.22,30,*GH013783,circumferential_between_25_50%
9,1800,0.22,30,*GH013780,circumferential_between_50_75%
9,1800,0.22,30,*GH013782,circumferential_more_than_75%
9,1800,0.22,30,*GH013784,circumferential_more_than_75%
9,1800,0.22,30,*GH013780,open_crack
9,1800,0.22,30,*GH013782,open_crack
9,1800,0.22,30,*GH013783,open_crack
9,1800,0.22,30,*GH013784,open_crack
9,1800,0.29,60,*GH013792,untouched
9,1800,0.29,60,*GH013793,longitudinal_between_50_75%
9,1800,0.29,60,*GH013795,longitudinal_between_50_75%
9,1800,0.29,60,*GH013797,longitudinal_between_50_75%
9,1800,0.29,60,*GH013794,longitudinal_more_than_75%
9,1800,0.29,60,*GH013796,longitudinal_more_than_75%
9,1800,0.29,60,*GH013793,circumferential_less_than_25%
9,1800,0.29,60,*GH013794,circumferential_less_than_25%
9,1800,0.29,60,*GH013795,circumferential_less_than_25%
9,1800,0.29,60,*GH013796,circumferential_less_than_25%
9,1800,0.29,60,*GH013797,circumferential_less_than_25%
9,1800,0.22,45,*GH013798,untouched
9,1800,0.22,45,*GH013799,untouched
9,1800,0.22,45,*GH013803,untouched
9,1800,0.22,45,*GH013800,longitudinal_more_than_75%
9,1800,0.22,45,*GH013801,longitudinal_more_than_75%
9,1800,0.22,45,*GH013802,longitudinal_more_than_75%
9,1800,0.22,45,*GH013800,circumferential_less_than_25%
9,1800,0.22,45,*GH013801,circumferential_less_than_25%
9,1800,0.22,45,*GH013802,circumferential_more_than_75%
9,1800,0.22,45,*GH013802,open_crack
9,1800,0.22,45,*GH013802,crushed
9,1800,0.36,45,*GH013807,untouched
9,1800,0.36,45,*GH013808,longitudinal_between_50_75%
9,1800,0.36,45,*GH013804,longitudinal_more_than_75%
9,1800,0.36,45,*GH013805,longitudinal_more_than_75%
9,1800,0.36,45,*GH013806,longitudinal_more_than_75%
9,1800,0.36,45,*GH013809,longitudinal_more_than_75%
9,1800,0.36,45,*GH013808,circumferential_less_than_25%
9,1800,0.36,45,*GH013809,circumferential_less_than_25%
9,1800,0.36,45,*GH013804,circumferential_more_than_75%
9,1800,0.36,45,*GH013805,circumferential_more_than_75%
9,1800,0.36,45,*GH013806,circumferential_more_than_75%
9,1800,0.36,45,*GH013804,open_crack
9,1800,0.36,45,*GH013805,open_crack
9,1800,0.36,45,*GH013806,open_crack
9,1800,0.36,45,*GH013804,crushed
9,2000,0.29,60,*GH013189,longitudinal_between_50_75%
9,2000,0.29,60,GH013185,longitudinal_more_than_75%
9,2000,0.29,60,*GH013186,longitudinal_more_than_75%
9,2000,0.29,60,*GH013187,longitudinal_more_than_75%
9,2000,0.29,60,*GH013188,longitudinal_more_than_75%
9,2000,0.29,60,*GH013190,longitudinal_more_than_75%
9,2000,0.29,60,*GH013188,circumferential_less_than_25%
9,2000,0.29,60,*GH013190,circumferential_less_than_25%
9,2000,0.29,60,*GH013187,circumferential_between_25_50%
9,2000,0.29,60,*GH013189,circumferential_between_25_50%
9,2000,0.29,60,GH013185,circumferential_between_50_75%
9,2000,0.29,60,*GH013186,circumferential_more_than_75%
9,2000,0.29,60,GH013185,open_crack
9,2000,0.29,60,*GH013186,open_crack
9,2000,0.29,60,*GH013187,open_crack
9,2000,0.29,60,*GH013188,open_crack
9,2000,0.29,60,*GH013189,open_crack
9,2000,0.22,45,GH013153,longitudinal_between_50_75%
9,2000,0.22,45,GH013148,longitudinal_more_than_75%
9,2000,0.22,45,GH013149,longitudinal_more_than_75%
9,2000,0.22,45,GH013150,longitudinal_more_than_75%
9,2000,0.22,45,GH013151,longitudinal_more_than_75%
9,2000,0.22,45,GH013152,longitudinal_more_than_75%
9,2000,0.22,45,GH013151,circumferential_between_25_50%
9,2000,0.22,45,GH013148,circumferential_between_50_75%
9,2000,0.22,45,GH013149,circumferential_between_50_75%
9,2000,0.22,45,GH013152,circumferential_between_50_75%
9,2000,0.22,45,GH013150,circumferential_more_than_75%
9,2000,0.22,45,GH013153,circumferential_more_than_75%
9,2000,0.22,45,GH013148,open_crack
9,2000,0.22,45,GH013149,open_crack
9,2000,0.22,45,GH013150,open_crack
9,2000,0.22,45,GH013152,open_crack
9,2000,0.22,45,GH013153,open_crack
9,2000,0.36,30,*GH013193,untouched
9,2000,0.36,30,*GH013196,untouched
9,2000,0.36,30,*GH013191,longitudinal_between_50_75%
9,2000,0.36,30,*GH013194,longitudinal_between_50_75%
9,2000,0.36,30,*GH013192,longitudinal_more_than_75%
9,2000,0.36,30,*GH013195,longitudinal_more_than_75%
9,2000,0.36,30,*GH013191,circumferential_less_than_25%
9,2000,0.36,30,*GH013194,circumferential_less_than_25%
9,2000,0.36,30,*GH013192,circumferential_between_50_75%
9,2000,0.36,30,*GH013192,open_crack
9,2000,0.36,60,*GH013198,untouched
9,2000,0.36,60,*GH013199,longitudinal_between_50_75%
9,2000,0.36,60,*GH013197,longitudinal_more_than_75%
9,2000,0.36,60,*GH013200,longitudinal_more_than_75%
9,2000,0.36,60,GH013201,longitudinal_more_than_75%
9,2000,0.36,60,*GH013202,longitudinal_more_than_75%
9,2000,0.36,60,GH013201,circumferential_less_than_25%
9,2000,0.36,60,*GH013200,circumferential_between_25_50%
9,2000,0.36,60,*GH013202,circumferential_between_25_50%
9,2000,0.36,60,*GH013197,circumferential_more_than_75%
9,2000,0.36,60,*GH013199,circumferential_more_than_75%
9,2000,0.36,60,*GH013199,open_crack
9,2000,0.36,60,*GH013200,open_crack
9,2000,0.36,60,*GH013202,open_crack
9,2000,0.36,60,*GH013197,crushed
9,2000,0.22,30,GH013170,longitudinal_less_than_25%
9,2000,0.22,30,GH013167,longitudinal_more_than_75%
9,2000,0.22,30,GH013168,longitudinal_more_than_75%
9,2000,0.22,30,GH013169,longitudinal_more_than_75%
9,2000,0.22,30,GH013171,longitudinal_more_than_75%
9,2000,0.22,30,GH013172,longitudinal_more_than_75%
9,2000,0.22,30,GH013167,circumferential_between_50_75%
9,2000,0.22,30,GH013170,circumferential_between_50_75%
9,2000,0.22,30,GH013171,circumferential_between_50_75%
9,2000,0.22,30,GH013172,circumferential_between_50_75%
9,2000,0.22,30,GH013168,circumferential_more_than_75%
9,2000,0.22,30,GH013169,circumferential_more_than_75%
9,2000,0.22,30,GH013167,open_crack
9,2000,0.22,30,GH013168,open_crack
9,2000,0.22,30,GH013169,open_crack
9,2000,0.22,30,GH013171,open_crack
9,2000,0.22,30,GH013172,open_crack
9,2000,0.29,45,*GH013206,longitudinal_between_50_75%
9,2000,0.29,45,*GH013203,longitudinal_more_than_75%
9,2000,0.29,45,*GH013204,longitudinal_more_than_75%
9,2000,0.29,45,*GH013205,longitudinal_more_than_75%
9,2000,0.29,45,*GH013207,longitudinal_more_than_75%
9,2000,0.29,45,*GH013208,longitudinal_more_than_75%
9,2000,0.29,45,*GH013206,circumferential_less_than_25%
9,2000,0.29,45,*GH013204,circumferential_between_25_50%
9,2000,0.29,45,*GH013205,circumferential_between_25_50%
9,2000,0.29,45,*GH013207,circumferential_between_25_50%
9,2000,0.29,45,*GH013203,circumferential_between_50_75%
9,2000,0.29,45,*GH013208,circumferential_more_than_75%
9,2000,0.29,45,*GH013203,open_crack
9,2000,0.29,45,*GH013204,open_crack
9,2000,0.29,45,*GH013205,open_crack
9,2000,0.29,45,*GH013206,open_crack
9,2000,0.29,45,*GH013207,open_crack
9,2000,0.29,45,*GH013208,open_crack
9,2000,0.29,30,*GH013209,longitudinal_more_than_75%
9,2000,0.29,30,*GH013210,longitudinal_more_than_75%
9,2000,0.29,30,*GH013211,longitudinal_more_than_75%
9,2000,0.29,30,*GH013212,longitudinal_more_than_75%
9,2000,0.29,30,*GH013213,longitudinal_more_than_75%
9,2000,0.29,30,*GH013214,longitudinal_more_than_75%
9,2000,0.29,30,*GH013210,circumferential_less_than_25%
9,2000,0.29,30,*GH013214,circumferential_between_25_50%
9,2000,0.29,30,*GH013209,circumferential_between_50_75%
9,2000,0.29,30,*GH013211,circumferential_between_50_75%
9,2000,0.29,30,*GH013212,circumferential_between_50_75%
9,2000,0.29,30,*GH013213,circumferential_between_50_75%
9,2000,0.29,30,*GH013209,open_crack
9,2000,0.29,30,*GH013211,open_crack
9,2000,0.29,30,*GH013212,open_crack
9,2000,0.29,30,*GH013213,open_crack
9,2000,0.36,45,*GH013217,untouched
9,2000,0.36,45,*GH013220,untouched
9,2000,0.36,45,*GH013218,longitudinal_between_50_75%
9,2000,0.36,45,*GH013215,longitudinal_more_than_75%
9,2000,0.36,45,*GH013216,longitudinal_more_than_75%
9,2000,0.36,45,*GH013219,longitudinal_more_than_75%
9,2000,0.36,45,*GH013218,circumferential_less_than_25%
9,2000,0.36,45,*GH013219,circumferential_less_than_25%
9,2000,0.36,45,*GH013216,circumferential_between_25_50%
9,2000,0.36,45,*GH013215,circumferential_more_than_75%
9,2000,0.36,45,*GH013215,open_crack
9,2000,0.22,60,GH013130,longitudinal_more_than_75%
9,2000,0.22,60,GH013131,longitudinal_more_than_75%
9,2000,0.22,60,GH013132,longitudinal_more_than_75%
9,2000,0.22,60,GH013133,longitudinal_more_than_75%
9,2000,0.22,60,GH013134,longitudinal_more_than_75%
9,2000,0.22,60,GH013135,longitudinal_more_than_75%
9,2000,0.22,60,GH013131,circumferential_between_50_75%
9,2000,0.22,60,GH013132,circumferential_between_50_75%
9,2000,0.22,60,GH013133,circumferential_between_50_75%
9,2000,0.22,60,GH013130,circumferential_more_than_75%
9,2000,0.22,60,GH013134,circumferential_more_than_75%
9,2000,0.22,60,GH013135,circumferential_more_than_75%
9,2000,0.22,60,GH013130,open_crack
9,2000,0.22,60,GH013131,open_crack
9,2000,0.22,60,GH013132,open_crack
9,2000,0.22,60,GH013133,open_crack
9,2000,0.22,60,GH013134,open_crack
9,2000,0.22,60,GH013135,open_crack
9,2000,0.22,30,GH013173,longitudinal_more_than_75%
9,2000,0.22,30,GH013174,longitudinal_more_than_75%
9,2000,0.22,30,GH013175,longitudinal_more_than_75%
9,2000,0.22,30,GH013176,longitudinal_more_than_75%
9,2000,0.22,30,GH013177,longitudinal_more_than_75%
9,2000,0.22,30,GH013178,longitudinal_more_than_75%
9,2000,0.22,30,GH013173,circumferential_between_50_75%
9,2000,0.22,30,GH013174,circumferential_between_50_75%
9,2000,0.22,30,GH013175,circumferential_between_50_75%
9,2000,0.22,30,GH013177,circumferential_between_50_75%
9,2000,0.22,30,GH013178,circumferential_between_50_75%
9,2000,0.22,30,GH013176,circumferential_more_than_75%
9,2000,0.22,30,GH013174,open_crack
9,2000,0.22,30,GH013175,open_crack
9,2000,0.22,30,GH013176,open_crack
9,2000,0.22,30,GH013177,open_crack
9,2000,0.22,30,GH013178,open_crack
9,2000,0.29,60,*GH013221,longitudinal_more_than_75%
9,2000,0.29,60,*GH013222,longitudinal_more_than_75%
9,2000,0.29,60,*GH013223,longitudinal_more_than_75%
9,2000,0.29,60,*GH013224,longitudinal_more_than_75%
9,2000,0.29,60,*GH013225,longitudinal_more_than_75%
9,2000,0.29,60,*GH013226,longitudinal_more_than_75%
9,2000,0.29,60,*GH013221,circumferential_between_50_75%
9,2000,0.29,60,*GH013222,circumferential_between_50_75%
9,2000,0.29,60,*GH013223,circumferential_between_50_75%
9,2000,0.29,60,*GH013224,circumferential_between_50_75%
9,2000,0.29,60,*GH013225,circumferential_between_50_75%
9,2000,0.29,60,*GH013226,circumferential_between_50_75%
9,2000,0.29,60,*GH013221,open_crack
9,2000,0.29,60,*GH013222,open_crack
9,2000,0.29,60,*GH013223,open_crack
9,2000,0.29,60,*GH013224,open_crack
9,2000,0.29,60,*GH013225,open_crack
9,2000,0.29,60,*GH013226,open_crack
9,2000,0.29,45,GH013227,longitudinal_between_50_75%
9,2000,0.29,45,GH013228,longitudinal_more_than_75%
9,2000,0.29,45,GH013229,longitudinal_more_than_75%
9,2000,0.29,45,GH013230,longitudinal_more_than_75%
9,2000,0.29,45,GH013231,longitudinal_more_than_75%
9,2000,0.29,45,GH013232,longitudinal_more_than_75%
9,2000,0.29,45,GH013227,circumferential_less_than_25%
9,2000,0.29,45,GH013228,circumferential_between_25_50%
9,2000,0.29,45,GH013229,circumferential_between_25_50%
9,2000,0.29,45,GH013231,circumferential_between_25_50%
9,2000,0.29,45,GH013232,circumferential_between_25_50%
9,2000,0.29,45,GH013230,circumferential_between_50_75%
9,2000,0.29,45,GH013228,open_crack
9,2000,0.29,45,GH013229,open_crack
9,2000,0.29,45,GH013230,open_crack
9,2000,0.29,45,GH013231,open_crack
9,2000,0.29,45,GH013232,open_crack
9,2000,0.36,45,GH013235,untouched
9,2000,0.36,45,GH013237,untouched
9,2000,0.36,45,GH013238,longitudinal_between_50_75%
9,2000,0.36,45,GH013233,longitudinal_more_than_75%
9,2000,0.36,45,GH013234,longitudinal_more_than_75%
9,2000,0.36,45,GH013236,longitudinal_more_than_75%
9,2000,0.36,45,GH013236,circumferential_less_than_25%
9,2000,0.36,45,GH013238,circumferential_less_than_25%
9,2000,0.36,45,GH013233,circumferential_between_50_75%
9,2000,0.36,45,GH013234,circumferential_between_50_75%
9,2000,0.36,45,GH013234,open_crack
9,2000,0.29,30,GH013243,longitudinal_between_50_75%
9,2000,0.29,30,GH013239,longitudinal_more_than_75%
9,2000,0.29,30,GH013240,longitudinal_more_than_75%
9,2000,0.29,30,GH013241,longitudinal_more_than_75%
9,2000,0.29,30,GH013242,longitudinal_more_than_75%
9,2000,0.29,30,GH013244,longitudinal_more_than_75%
9,2000,0.29,30,GH013243,circumferential_less_than_25%
9,2000,0.29,30,GH013239,circumferential_between_25_50%
9,2000,0.29,30,GH013242,circumferential_between_50_75%
9,2000,0.29,30,GH013244,circumferential_between_50_75%
9,2000,0.29,30,GH013240,circumferential_more_than_75%
9,2000,0.29,30,GH013241,circumferential_more_than_75%
9,2000,0.29,30,GH013239,open_crack
9,2000,0.29,30,GH013240,open_crack
9,2000,0.29,30,GH013241,open_crack
9,2000,0.29,30,GH013242,open_crack
9,2000,0.29,30,GH013244,open_crack
9,2000,0.22,45,*GH013154,longitudinal_more_than_75%
9,2000,0.22,45,*GH013155,longitudinal_more_than_75%
9,2000,0.22,45,GH013156,longitudinal_more_than_75%
9,2000,0.22,45,GH013157,longitudinal_more_than_75%
9,2000,0.22,45,GH013158,longitudinal_more_than_75%
9,2000,0.22,45,GH013159,longitudinal_more_than_75%
9,2000,0.22,45,*GH013155,circumferential_between_50_75%
9,2000,0.22,45,GH013157,circumferential_between_50_75%
9,2000,0.22,45,GH013159,circumferential_between_50_75%
9,2000,0.22,45,*GH013154,circumferential_more_than_75%
9,2000,0.22,45,GH013156,circumferential_more_than_75%
9,2000,0.22,45,GH013158,circumferential_more_than_75%
9,2000,0.22,45,*GH013154,open_crack
9,2000,0.22,45,*GH013155,open_crack
9,2000,0.22,45,GH013156,open_crack
9,2000,0.22,45,GH013157,open_crack
9,2000,0.22,45,GH013158,open_crack
9,2000,0.22,45,GH013159,open_crack
9,2000,0.36,30,GH013250,untouched
9,2000,0.36,30,GH013248,longitudinal_between_50_75%
9,2000,0.36,30,GH013245,longitudinal_more_than_75%
9,2000,0.36,30,GH013246,longitudinal_more_than_75%
9,2000,0.36,30,GH013247,longitudinal_more_than_75%
9,2000,0.36,30,GH013249,longitudinal_more_than_75%
9,2000,0.36,30,GH013246,circumferential_less_than_25%
9,2000,0.36,30,GH013247,circumferential_less_than_25%
9,2000,0.36,30,GH013248,circumferential_less_than_25%
9,2000,0.36,30,GH013249,circumferential_less_than_25%
9,2000,0.36,30,GH013245,circumferential_more_than_75%
9,2000,0.36,30,GH013245,open_crack
9,2000,0.36,30,GH013249,open_crack
9,2000,0.22,60,GH013136,longitudinal_more_than_75%
9,2000,0.22,60,GH013137,longitudinal_more_than_75%
9,2000,0.22,60,GH013138,longitudinal_more_than_75%
9,2000,0.22,60,GH013139,longitudinal_more_than_75%
9,2000,0.22,60,GH013140,longitudinal_more_than_75%
9,2000,0.22,60,GH013141,longitudinal_more_than_75%
9,2000,0.22,60,GH013136,circumferential_between_50_75%
9,2000,0.22,60,GH013137,circumferential_between_50_75%
9,2000,0.22,60,GH013139,circumferential_between_50_75%
9,2000,0.22,60,GH013138,circumferential_more_than_75%
9,2000,0.22,60,GH013140,circumferential_more_than_75%
9,2000,0.22,60,GH013141,circumferential_more_than_75%
9,2000,0.22,60,GH013136,open_crack
9,2000,0.22,60,GH013137,open_crack
9,2000,0.22,60,GH013138,open_crack
9,2000,0.22,60,GH013139,open_crack
9,2000,0.22,60,GH013140,open_crack
9,2000,0.22,60,GH013141,open_crack
9,2000,0.36,60,GH013251,untouched
9,2000,0.36,60,GH013252,longitudinal_between_50_75%
9,2000,0.36,60,GH013255,longitudinal_between_50_75%
9,2000,0.36,60,GH013253,longitudinal_more_than_75%
9,2000,0.36,60,GH013254,longitudinal_more_than_75%
9,2000,0.36,60,GH013256,longitudinal_more_than_75%
9,2000,0.36,60,GH013252,circumferential_less_than_25%
9,2000,0.36,60,GH013253,circumferential_less_than_25%
9,2000,0.36,60,GH013254,circumferential_less_than_25%
9,2000,0.36,60,GH013255,circumferential_less_than_25%
9,2000,0.36,60,GH013256,circumferential_less_than_25%
9,2000,0.22,60,GH013147,untouched
9,2000,0.22,60,GH013142,longitudinal_more_than_75%
9,2000,0.22,60,GH013143,longitudinal_more_than_75%
9,2000,0.22,60,GH013144,longitudinal_more_than_75%
9,2000,0.22,60,GH013145,longitudinal_more_than_75%
9,2000,0.22,60,GH013146,longitudinal_more_than_75%
9,2000,0.22,60,GH013144,circumferential_between_25_50%
9,2000,0.22,60,GH013142,circumferential_between_50_75%
9,2000,0.22,60,GH013143,circumferential_between_50_75%
9,2000,0.22,60,GH013146,circumferential_between_50_75%
9,2000,0.22,60,GH013145,circumferential_more_than_75%
9,2000,0.22,60,GH013142,open_crack
9,2000,0.22,60,GH013143,open_crack
9,2000,0.22,60,GH013145,open_crack
9,2000,0.22,60,GH013146,open_crack
9,2000,0.36,45,GH013260,untouched
9,2000,0.36,45,GH013257,longitudinal_between_50_75%
9,2000,0.36,45,GH013258,longitudinal_between_50_75%
9,2000,0.36,45,GH013261,longitudinal_between_50_75%
9,2000,0.36,45,GH013259,longitudinal_more_than_75%
9,2000,0.36,45,GH013262,longitudinal_more_than_75%
9,2000,0.36,45,GH013257,circumferential_less_than_25%
9,2000,0.36,45,GH013258,circumferential_less_than_25%
9,2000,0.36,45,GH013259,circumferential_less_than_25%
9,2000,0.36,45,GH013261,circumferential_less_than_25%
9,2000,0.36,45,GH013262,circumferential_less_than_25%
9,2000,0.29,45,GH013266,longitudinal_between_50_75%
9,2000,0.29,45,GH013263,longitudinal_more_than_75%
9,2000,0.29,45,GH013264,longitudinal_more_than_75%
9,2000,0.29,45,GH013265,longitudinal_more_than_75%
9,2000,0.29,45,GH013267,longitudinal_more_than_75%
9,2000,0.29,45,GH013268,longitudinal_more_than_75%
9,2000,0.29,45,GH013266,circumferential_less_than_25%
9,2000,0.29,45,GH013264,circumferential_between_25_50%
9,2000,0.29,45,GH013267,circumferential_between_25_50%
9,2000,0.29,45,GH013263,circumferential_between_50_75%
9,2000,0.29,45,GH013265,circumferential_between_50_75%
9,2000,0.29,45,GH013268,circumferential_more_than_75%
9,2000,0.29,45,GH013263,open_crack
9,2000,0.29,45,GH013264,open_crack
9,2000,0.29,45,GH013265,open_crack
9,2000,0.29,45,GH013266,open_crack
9,2000,0.29,45,GH013267,open_crack
9,2000,0.29,45,GH013268,open_crack
9,2000,0.29,30,GH013269,longitudinal_less_than_25%
9,2000,0.29,30,GH013270,longitudinal_between_25_50%
9,2000,0.29,30,GH013271,longitudinal_between_50_75%
9,2000,0.29,30,GH013272,longitudinal_between_50_75%
9,2000,0.29,30,GH013273,longitudinal_between_50_75%
9,2000,0.29,30,GH013274,longitudinal_more_than_75%
9,2000,0.29,30,GH013269,circumferential_less_than_25%
9,2000,0.29,30,GH013270,circumferential_between_25_50%
9,2000,0.29,30,GH013273,circumferential_between_25_50%
9,2000,0.29,30,GH013271,circumferential_between_50_75%
9,2000,0.29,30,GH013272,circumferential_between_50_75%
9,2000,0.29,30,GH013274,circumferential_between_50_75%
9,2000,0.29,30,GH013271,open_crack
9,2000,0.29,30,GH013272,open_crack
9,2000,0.29,30,GH013273,open_crack
9,2000,0.29,30,GH013274,open_crack
9,2000,0.36,60,GH013276,untouched
9,2000,0.36,60,GH013275,longitudinal_between_50_75%
9,2000,0.36,60,GH013278,longitudinal_between_50_75%
9,2000,0.36,60,GH013277,longitudinal_more_than_75%
9,2000,0.36,60,GH013279,longitudinal_more_than_75%
9,2000,0.36,60,GH013280,longitudinal_more_than_75%
9,2000,0.36,60,GH013275,circumferential_less_than_25%
9,2000,0.36,60,GH013277,circumferential_less_than_25%
9,2000,0.36,60,GH013280,circumferential_less_than_25%
9,2000,0.36,60,GH013278,circumferential_between_25_50%
9,2000,0.36,60,GH013279,circumferential_between_50_75%
9,2000,0.36,60,GH013279,open_crack
9,2000,0.22,30,GH013179,longitudinal_more_than_75%
9,2000,0.22,30,GH013180,longitudinal_more_than_75%
9,2000,0.22,30,GH013181,longitudinal_more_than_75%
9,2000,0.22,30,GH013182,longitudinal_more_than_75%
9,2000,0.22,30,GH013183,longitudinal_more_than_75%
9,2000,0.22,30,GH013184,longitudinal_more_than_75%
9,2000,0.22,30,GH013179,circumferential_between_25_50%
9,2000,0.22,30,GH013180,circumferential_between_25_50%
9,2000,0.22,30,GH013184,circumferential_between_50_75%
9,2000,0.22,30,GH013181,circumferential_more_than_75%
9,2000,0.22,30,GH013182,circumferential_more_than_75%
9,2000,0.22,30,GH013183,circumferential_more_than_75%
9,2000,0.22,30,GH013181,open_crack
9,2000,0.22,30,GH013182,open_crack
9,2000,0.22,30,GH013183,open_crack
9,2000,0.22,30,GH013184,open_crack
9,2000,0.29,60,GH013284,untouched
9,2000,0.29,60,GH013285,longitudinal_between_50_75%
9,2000,0.29,60,GH013281,longitudinal_more_than_75%
9,2000,0.29,60,GH013282,longitudinal_more_than_75%
9,2000,0.29,60,GH013283,longitudinal_more_than_75%
9,2000,0.29,60,GH013286,longitudinal_more_than_75%
9,2000,0.29,60,GH013283,circumferential_between_25_50%
9,2000,0.29,60,GH013285,circumferential_between_25_50%
9,2000,0.29,60,GH013281,circumferential_between_50_75%
9,2000,0.29,60,GH013282,circumferential_between_50_75%
9,2000,0.29,60,GH013286,circumferential_between_50_75%
9,2000,0.29,60,GH013281,open_crack
9,2000,0.29,60,GH013282,open_crack
9,2000,0.29,60,GH013283,open_crack
9,2000,0.29,60,GH013285,open_crack
9,2000,0.29,60,GH013286,open_crack
9,2000,0.22,45,GH013162,longitudinal_between_25_50%
9,2000,0.22,45,GH013160,longitudinal_more_than_75%
9,2000,0.22,45,GH013161,longitudinal_more_than_75%
9,2000,0.22,45,GH013163,longitudinal_more_than_75%
9,2000,0.22,45,GH013164,longitudinal_more_than_75%
9,2000,0.22,45,GH013165,longitudinal_more_than_75%
9,2000,0.22,45,GH013160,circumferential_between_50_75%
9,2000,0.22,45,GH013163,circumferential_between_50_75%
9,2000,0.22,45,GH013161,circumferential_more_than_75%
9,2000,0.22,45,GH013162,circumferential_more_than_75%
9,2000,0.22,45,GH013164,circumferential_more_than_75%
9,2000,0.22,45,GH013165,circumferential_more_than_75%
9,2000,0.22,45,GH013160,open_crack
9,2000,0.22,45,GH013161,open_crack
9,2000,0.22,45,GH013163,open_crack
9,2000,0.22,45,GH013164,open_crack
9,2000,0.22,45,GH013165,open_crack
9,2000,0.36,45,GH013287,untouched
9,2000,0.36,45,GH013288,untouched
9,2000,0.36,45,GH013289,untouched
9,2000,0.36,45,GH013292,untouched
9,2000,0.36,45,GH013290,longitudinal_more_than_75%
9,2000,0.36,45,GH013291,longitudinal_more_than_75%
9,2000,0.36,45,GH013291,circumferential_less_than_25%
9,2000,0.36,45,GH013290,circumferential_between_25_50%
9,2000,0.36,45,GH013290,open_crack
9,2200,0.29,60,*GH014297,longitudinal_between_50_75%
9,2200,0.29,60,*GH014298,longitudinal_more_than_75%
9,2200,0.29,60,*GH014299,longitudinal_more_than_75%
9,2200,0.29,60,*GH014300,longitudinal_more_than_75%
9,2200,0.29,60,*GH014301,longitudinal_more_than_75%
9,2200,0.29,60,*GH014302,longitudinal_more_than_75%
9,2200,0.29,60,*GH014297,circumferential_less_than_25%
9,2200,0.29,60,*GH014302,circumferential_between_25_50%
9,2200,0.29,60,*GH014300,circumferential_between_50_75%
9,2200,0.29,60,*GH014301,circumferential_between_50_75%
